,word,trueFrequency,privateFreq_run_0,privateFreq_run_1,privateFreq_run_2,privateFreq_run_3,privateFreq_run_4,privateFreq_run_5,privateFreq_run_6,privateFreq_run_7,privateFreq_run_8,privateFreq_run_9,Mean_Freq,StdDev_Freq
1588,cleann,752,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1589,smiled,751,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1590,prison,751,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1591,metall,751,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1592,morgan,750,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1593,formal,750,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1594,memory,750,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1595,survey,749,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1596,ruleee,749,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1597,martin,749,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1598,senddd,748,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1599,atlant,748,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1600,intend,747,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1601,inquir,747,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1602,define,747,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1603,jewish,746,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1604,turnin,746,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1605,lookss,746,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1606,underg,745,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1607,plasti,744,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1608,boattt,742,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1609,unique,742,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1610,anodee,742,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1611,chosen,742,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1612,releas,742,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1613,inevit,741,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1614,sevent,740,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1615,facess,740,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1616,saturd,739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1617,wallss,739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1618,stands,739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1619,fortun,738,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1620,painte,737,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1621,abstra,737,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1622,ration,737,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1623,sannnn,737,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1624,pleasu,737,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1625,flowww,736,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1626,confro,736,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1627,boxxxx,735,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1628,treate,735,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1629,august,733,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1630,passag,733,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1631,profit,733,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1632,phasee,733,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1633,strike,732,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1634,forthh,732,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1635,frankk,731,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1636,hanove,730,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1637,smooth,730,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1638,screen,730,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1639,fourth,729,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1640,expend,728,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1641,gainnn,728,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1642,franci,728,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1643,calcul,727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1644,ancien,727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1645,realis,727,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1646,thorou,726,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1647,songgg,725,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1648,chinaa,725,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1649,settin,725,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1650,buyyyy,725,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1651,discou,724,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1652,polici,724,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1653,blockk,723,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1654,oughtt,723,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1655,sponso,723,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1656,sharpp,722,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1657,teachi,719,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1658,drawnn,719,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1659,evilll,719,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1660,impact,719,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1661,partne,719,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1662,lipsss,719,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1663,khrush,717,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1664,unityy,715,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1665,hillll,714,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1666,powerf,714,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1667,attorn,714,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1668,dogsss,713,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1669,foottt,713,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1670,photog,712,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1671,replie,712,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1672,billio,712,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1673,pocket,712,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1674,texass,712,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1675,birthh,712,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1676,brokee,711,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1677,driver,711,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1678,sexual,710,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1679,proved,708,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1680,traffi,708,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1681,callss,708,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1682,yourse,707,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1683,aircra,707,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1684,largel,705,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1685,someho,705,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1686,absolu,705,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1687,distur,704,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1688,expand,703,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1689,legsss,702,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1690,fighti,701,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1691,reject,700,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1692,dryyyy,700,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1693,suburb,700,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1694,compli,700,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1695,diseas,700,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1696,dictio,699,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1697,starti,699,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1698,playss,699,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1699,speake,698,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1700,convin,698,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1701,upperr,698,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1702,asidee,698,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1703,furnis,697,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1704,remind,697,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1705,woreee,696,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1706,califo,695,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1707,quickk,695,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1708,presum,695,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1709,height,695,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1710,cuttin,695,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1711,beauty,694,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1712,rainnn,693,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1713,useful,693,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1714,oursel,691,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1715,branch,691,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1716,enthus,690,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1717,domest,689,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1718,lawyer,689,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1719,monday,689,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1720,musici,689,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1721,minimu,688,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1722,laosss,688,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1723,planet,687,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1724,horses,687,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1725,compre,687,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1726,seekkk,686,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1727,fiftyy,686,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1728,declin,686,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1729,honest,685,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1730,aprill,684,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1731,cellll,683,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1732,concei,682,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1733,joinnn,682,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1734,fields,682,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1735,conser,682,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1736,parker,681,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1737,evalua,681,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1738,pageee,680,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1739,leadin,680,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1740,holdin,680,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1741,drawin,679,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1742,asking,678,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1743,encoun,678,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1744,closel,678,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1745,signss,677,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1746,pariss,677,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1747,scoree,677,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1748,capabl,676,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1749,helped,676,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1750,treasu,676,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1751,alloww,676,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1752,bodies,675,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1753,theate,675,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1754,preced,674,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1755,getsss,674,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1756,female,673,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1757,chairr,673,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1758,brilli,672,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1759,wilson,672,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1760,comput,672,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1761,forget,672,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1762,magazi,671,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1763,specta,671,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1764,beattt,671,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1765,yardss,670,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1766,confli,670,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1767,predic,669,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1768,silent,668,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1769,succee,667,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1770,innoce,667,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1771,compla,666,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1772,inters,666,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1773,shoree,665,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1774,tomorr,665,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1775,relief,664,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1776,homess,664,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1777,passin,664,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1778,chemic,664,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1779,acquir,664,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1780,neutra,663,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1781,senate,663,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1782,flight,662,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1783,honorr,661,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1784,advise,661,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1785,dresss,661,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1786,philll,661,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1787,welcom,660,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1788,levels,660,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1789,heaven,660,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1790,explor,659,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1791,chines,658,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1792,drewww,658,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1793,antici,658,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1794,destru,658,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1795,broken,658,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1796,sleepp,658,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1797,mainte,658,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1798,coastt,658,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1799,wonnnn,657,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1800,endsss,657,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1801,wineee,657,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1802,revenu,657,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1803,artsss,656,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1804,transi,655,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1805,grosss,655,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1806,unlike,655,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1807,deskkk,654,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1808,saveee,654,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1809,sitttt,654,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1810,terrib,652,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1811,agenci,652,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1812,variab,651,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1813,isolat,650,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1814,funddd,649,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1815,issues,649,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1816,enviro,649,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1817,guests,648,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1818,greekk,648,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1819,highes,647,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1820,headqu,647,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1821,juryyy,647,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1822,growww,647,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1823,witnes,646,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1824,excite,646,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1825,warmmm,646,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1826,assump,645,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1827,thickk,645,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1828,ninete,644,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1829,siteee,644,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1830,entran,644,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1831,fundam,643,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1832,emptyy,643,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1833,decemb,643,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1834,target,643,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1835,showin,643,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1836,killll,642,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1837,phenom,641,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1838,kidddd,640,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1839,vision,639,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1840,surrou,639,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1841,persua,639,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1842,choose,639,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1843,vasttt,638,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1844,abando,637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1845,versio,636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1846,ordere,636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1847,tables,636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1848,challe,636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1849,rapidl,634,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1850,romeee,634,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1851,flattt,634,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1852,shadow,633,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1853,eventu,633,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1854,expans,633,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1855,jobsss,633,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1856,fright,632,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1857,headed,632,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1858,majori,631,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1859,speaki,631,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1860,sports,631,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1861,lieeee,631,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1862,favori,630,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1863,heavil,630,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1864,dallas,630,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1865,vacati,630,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1866,entitl,627,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1867,goodss,627,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1868,riflee,627,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1869,hunggg,627,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1870,softtt,627,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1871,biblee,625,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1872,bureau,625,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1873,boston,624,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1874,marine,624,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1875,fatttt,624,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1876,drovee,623,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1877,scalee,623,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1878,vitall,623,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1879,taskkk,623,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1880,julyyy,623,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1881,tastee,622,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1882,tuesda,622,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1883,stonee,622,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,jesuss,622,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1885,tommmm,622,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1886,reform,621,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1887,shoppp,621,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1888,friday,620,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1889,babyyy,620,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1890,chambe,619,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1891,findss,619,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,armedd,618,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1893,songss,618,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1894,greatl,618,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1895,winddd,618,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1896,causes,617,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1897,stared,617,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1898,thirty,617,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1899,grewww,617,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1900,delibe,617,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1901,fiftee,617,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1902,likedd,616,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1903,eatttt,616,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1904,equiva,615,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1905,exclus,615,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1906,agricu,615,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,dancer,615,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1908,slowww,612,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1909,plants,612,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1910,wheell,612,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1911,endedd,611,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1912,lovedd,611,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1913,struck,611,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,techno,611,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,droppp,611,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1916,learni,611,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1917,trulyy,610,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1918,explan,610,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1919,mineee,610,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1920,holeee,609,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1921,rising,609,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1922,theolo,609,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1923,sovere,609,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1924,touche,608,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1925,qualif,608,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1926,negroe,608,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1927,patent,607,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1928,talked,607,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1929,curiou,606,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1930,congoo,606,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,fictio,606,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1932,setsss,606,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1933,indiaa,605,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1934,prices,604,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1935,moonnn,604,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,beachh,603,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1937,lewiss,603,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1938,roofff,603,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1939,yellow,602,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1940,tenden,602,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,afford,601,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1942,negati,601,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1943,native,600,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,cousin,599,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1945,noseee,598,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1946,coolll,598,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1947,tempor,597,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1948,usesss,597,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1949,silenc,597,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,goalll,597,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1951,suprem,597,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1952,dispos,596,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1953,throat,595,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1954,mercha,594,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,drawww,594,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1956,joseph,594,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,libert,594,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1958,acting,594,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1959,treeee,593,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1960,bedroo,593,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1961,testss,593,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1962,novell,593,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,hatttt,592,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1964,traged,592,0,0,0,0,0,0,0,0,0,0,0.0,0.0
