,word,trueFrequency,privateFreq_run_0,privateFreq_run_1,privateFreq_run_2,privateFreq_run_3,privateFreq_run_4,privateFreq_run_5,privateFreq_run_6,privateFreq_run_7,privateFreq_run_8,privateFreq_run_9,Mean_Freq,StdDev_Freq
7462,collections,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7463,firmer,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7464,pavement,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7465,defendants,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7466,invested,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7467,venice,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7468,subordinates,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7469,arriving,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7470,disguised,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7471,photographic,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7472,raged,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7473,skies,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7474,imagery,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7475,gazed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7476,determines,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7477,1913,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7478,rexroth,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7479,ambush,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7480,summit,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7481,dislike,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7482,incidentally,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7483,efficiently,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7484,adjunct,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7485,robbins,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7486,illustrative,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7487,indies,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7488,incorporated,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7489,magnum,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7490,copernican,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7491,englishmen,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7492,permanently,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7493,labeled,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7494,tagged,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7495,optimism,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7496,packed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7497,talented,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7498,bias,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7499,frankie,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7500,deficit,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7501,administered,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7502,deae-cellulose,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7503,gaining,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7504,eromonga,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7505,impersonal,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7506,assistants,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7507,battery,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7508,foresight,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7509,kitti,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7510,arched,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7511,businessman,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7512,shy,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7513,calhoun,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7514,correctly,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7515,there'd,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7516,practiced,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7517,fore,10,0,0,0,0,0,11160,0,0,0,9847,2100.7,4439.46448347
7518,rigid,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7519,deceased,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7520,sworn,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7521,outline,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7522,entity,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7523,differs,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7524,aspirations,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7525,insofar,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7526,dipper,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7527,drainage,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7528,carefree,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7529,stool,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7530,construct,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7531,reputable,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7532,molesworth,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7533,cruelty,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7534,injuries,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7535,bored,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7536,prevail,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7537,denying,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7538,surgeon,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7539,secant,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7540,gazing,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7541,retrieved,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7542,likelihood,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7543,elizabethan,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7544,attributed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7545,respected,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7546,seats,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7547,supportive,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7548,processed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7549,ma,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7550,entertained,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7551,hypocrisy,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7552,brushes,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7553,brushed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7554,humble,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7555,athletic,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7556,icy,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7557,limitation,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7558,heap,10,7878,0,0,0,0,0,0,0,0,0,787.8,2491.24234068
7559,backward,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7560,clergy,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7561,meteorites,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7562,criteria,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7563,mcbride,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7564,pry,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7565,bunks,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7566,communicate,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7567,strict,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7568,stalin's,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7569,sticking,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7570,wretched,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7571,costing,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7572,nailed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7573,bronze,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7574,ranchers,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7575,holster,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7576,peering,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7577,sensation,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7578,examinations,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7579,lower-class,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7580,unanimously,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7581,provinces,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7582,coupling,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7583,k,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7584,plunged,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7585,currency,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7586,fictional,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7587,clarence,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7588,basketball,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7589,crawl,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7590,whitey,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7591,relish,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7592,recruit,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7593,creep,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7594,methodically,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7595,sigh,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7596,magnetism,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7597,prosecutor,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7598,scratched,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7599,constituted,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7600,cobb,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7601,cite,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7602,depressed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7603,addressing,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7604,molecule,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7605,soloist,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7606,yearly,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7607,exploit,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7608,restraining,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7609,chewing,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7610,pearl,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7611,quarterly,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7612,scar,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7613,glowing,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7614,thou,10,0,5252,0,0,5252,0,0,0,0,0,1050.4,2214.43763616
7615,odor,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7616,un,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7617,stiffly,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7618,decay,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7619,devotion,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7620,courtesy,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7621,shaping,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7622,metabolite,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7623,capt.,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7624,pleasantly,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7625,lasted,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7626,controversial,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7627,arkansas,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7628,prokofieff's,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7629,rocky,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7630,mourning,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7631,deepest,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7632,1810,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7633,prescribed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7634,individual's,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7635,pose,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7636,strangely,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7637,computing,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7638,perceived,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7639,curse,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7640,denominational,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7641,enacted,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7642,stevens,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7643,taxation,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7644,distorted,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7645,enabling,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7646,followers,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7647,closest,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7648,passions,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7649,bienville,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7650,dread,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7651,occasions,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7652,languid,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7653,reads,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7654,plains,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7655,nonsense,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7656,1896,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7657,reservation,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7658,independently,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7659,guerrilla,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7660,filthy,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7661,violation,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7662,credited,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7663,allotted,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7664,attraction,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7665,appearances,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7666,poultry,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7667,crystals,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7668,lungs,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7669,ditch,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7670,lazy,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7671,bounds,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7672,eldest,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7673,micrometeorites,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7674,reviews,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7675,uptake,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7676,pathet,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7677,solve,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7678,pill,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7679,chuck,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7680,pasture,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7681,decomposition,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7682,emile,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7683,dictatorship,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7684,awkward,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7685,eleanor,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7686,dentist,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7687,ruin,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7688,decrease,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7689,afterward,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7690,shoved,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7691,mix,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7692,wartime,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7693,solemn,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7694,assessment,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7695,majestic,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7696,suburb,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7697,dylan,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7698,proceeding,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7699,companions,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7700,faithful,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7701,russell,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7702,array,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7703,adopt,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7704,circulating,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7705,mound,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7706,strains,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7707,sentimental,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7708,reins,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7709,crush,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7710,pray,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7711,hangs,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7712,saami's,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7713,compiled,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7714,investigate,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7715,frantic,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7716,cheek,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7717,yorker,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7718,drifted,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7719,graham,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7720,mock,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7721,85,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7722,supports,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7723,vacations,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7724,alarmed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7725,swear,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7726,margaret,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7727,90,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7728,accomplishment,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7729,classify,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7730,whig,10,0,0,0,0,5252,0,0,0,0,0,525.2,1660.82822712
7731,misfortune,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7732,acquisition,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7733,heartily,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7734,wtv,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7735,disseminated,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7736,neighbor,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7737,tours,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7738,enactment,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7739,pollock,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7740,coping,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7741,coincidence,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7742,scottish,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7743,stuart,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7744,aerial,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7745,fighter,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7746,partial,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7747,enclosed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7748,dealings,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7749,king's,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7750,flopped,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7751,wilmington,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7752,executives,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7753,frustration,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7754,amazement,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7755,ted,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7756,newcomers,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7757,humanism,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7758,engines,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7759,fusion,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7760,dimly,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7761,steeple,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7762,regret,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7763,crashing,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7764,symbolism,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7765,trujillo,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7766,1937,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7767,1935,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7768,restored,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7769,sentenced,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7770,alongside,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7771,sentences,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7772,lip,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7773,stunned,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7774,x,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7775,angie,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7776,stale,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7777,restrained,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7778,farms,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7779,unstructured,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7780,ardent,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7781,prescribe,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7782,bureaucracy,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7783,florida,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7784,evans,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7785,pursued,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7786,brother-in-law,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7787,winner,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7788,employer,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7789,reinforce,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7790,computer,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7791,sensed,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7792,shed,10,0,0,0,7878,0,0,0,0,0,0,787.8,2491.24234068
7793,calf,10,0,0,0,0,5252,0,0,0,0,0,525.2,1660.82822712
7794,perceive,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7795,brazil,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7796,credo,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7797,mythological,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7798,sly,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7799,murders,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7800,vegetable,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7801,annoyance,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7802,pious,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7803,dash,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7804,lumumba,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7805,stretches,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7806,harsh,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7807,lightning,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7808,casts,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7809,ranges,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7810,lovers,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7811,dividing,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7812,dystopias,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7813,piled,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7814,lend,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7815,intricate,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7816,blaze,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7817,atlas,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7818,joel,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7819,anionic,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7820,lined,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7821,lecture,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7822,gather,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7823,deputies,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7824,bellows,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7825,pit,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7826,sewer,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7827,meteoritic,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7828,louder,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7829,seeks,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7830,philosophic,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7831,mentioning,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7832,accomplishments,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7833,phoenix,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7834,1940,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7835,1941,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
7836,hoarse,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
