,word,trueFrequency,privateFreq_run_0,privateFreq_run_1,privateFreq_run_2,privateFreq_run_3,privateFreq_run_4,privateFreq_run_5,privateFreq_run_6,privateFreq_run_7,privateFreq_run_8,privateFreq_run_9,Mean_Freq,StdDev_Freq
1773,introduction,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1774,motors,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1775,providing,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1776,novel,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1777,drew,61,0,0,0,9191,0,0,0,0,0,0,919.1,2906.44939746
1778,pair,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1779,flow,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1780,october,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1781,expressed,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1782,kid,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1783,orders,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1784,permitted,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1785,plants,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1786,bills,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1787,angle,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1788,roads,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1789,lie,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1790,soldiers,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1791,maintained,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1792,ages,61,0,0,0,0,0,0,7878,0,0,0,787.8,2491.24234068
1793,double,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1794,majority,61,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1795,measurements,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1796,safe,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1797,intensity,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1798,somehow,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1799,angeles,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1800,broke,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1801,pure,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1802,establish,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1803,laos,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1804,september,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1805,cross,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1806,warren,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1807,dream,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1808,mine,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1809,properly,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1810,goal,60,0,0,0,0,12473,0,0,0,0,0,1247.3,3944.30892553
1811,sections,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1812,artist,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1813,surprised,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1814,monday,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1815,benefit,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1816,clean,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1817,purchase,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1818,background,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1819,ourselves,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1820,scale,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1821,risk,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1822,motion,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1823,afraid,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1824,fired,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1825,encourage,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1826,dozen,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1827,prior,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1828,request,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1829,conventional,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1830,female,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1831,flight,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1832,fairly,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1833,winter,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1834,bodies,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1835,location,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1836,jesus,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1837,confusion,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1838,teachers,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1839,argument,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1840,waves,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1841,bonds,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1842,adequate,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1843,conducted,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1844,snow,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1845,judge,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1846,smaller,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1847,cuba,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1848,establishment,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1849,wore,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1850,india,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1851,protestant,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1852,maintain,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1853,waited,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1854,content,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1855,forget,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1856,attitudes,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1857,convinced,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1858,intelligence,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1859,affairs,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1860,replied,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1861,electronic,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1862,twelve,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1863,introduced,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1864,combination,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1865,ultimate,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1866,considering,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1867,fiction,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1868,throat,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1869,rising,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1870,grass,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1871,hill,58,0,0,0,0,0,7878,0,0,0,0,787.8,2491.24234068
1872,score,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1873,exist,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1874,parties,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1875,jewish,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1876,count,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1877,liked,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1878,expansion,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1879,solution,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1880,chemical,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1881,estimated,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1882,path,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1883,constitution,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,european,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1885,jury,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1886,reduce,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1887,curious,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1888,handle,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1889,negative,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1890,loose,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1891,explain,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,shook,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1893,tall,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1894,sounds,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1895,ancient,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1896,chinese,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1897,resistance,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1898,publication,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1899,properties,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1900,holding,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1901,block,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1902,artists,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1903,doctrine,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1904,mile,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1905,q,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1906,mail,58,0,0,0,0,0,7878,0,0,0,0,787.8,2491.24234068
1907,institution,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1908,baseball,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1909,liquid,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1910,finds,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1911,wished,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1912,academic,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1913,drop,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,lose,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,save,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1916,disease,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1917,passage,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1918,friday,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1919,unique,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1920,evident,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1921,fort,57,0,20352,0,13786,8534,8534,0,0,0,0,5120.6,7361.39002876
1922,broken,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1923,search,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1924,attend,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1925,tree,57,11817,0,0,0,0,0,0,0,0,0,1181.7,3736.86351102
1926,internal,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1927,frank,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1928,beach,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1929,band,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1930,unable,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,becoming,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1932,orchestra,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1933,winston,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1934,sought,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1935,ideal,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,duty,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1937,engine,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1938,fingers,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1939,joseph,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1940,remarks,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,nearby,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1942,charged,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1943,cell,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,singing,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1945,japanese,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1946,governments,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1947,switch,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1948,uncle,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1949,notes,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,apply,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1951,chain,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1952,minute,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1953,signs,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1954,ring,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,culture,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1956,silence,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,cousin,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1958,contract,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1959,shore,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1960,refused,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1961,republican,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1962,referred,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,wheel,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1964,emphasis,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,suit,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1966,site,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1967,truly,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1968,conflict,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,win,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1970,processes,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1971,courts,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1972,bible,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1973,tom,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,creative,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1975,detective,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1976,entitled,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,teaching,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1978,understood,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,jones,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,extensive,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,neighborhood,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,judgment,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1983,lake,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1984,younger,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,components,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1986,thousands,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,crowd,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1988,perfect,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1989,guy,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1990,advertising,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,tiny,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,bob,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,description,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1994,speaking,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,restaurant,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,approached,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,congregation,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,keeping,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1999,granted,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,leg,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,signal,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,depth,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,requires,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,la,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2005,nodded,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2006,pale,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2007,element,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2008,flesh,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2009,contact,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2010,informed,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2011,equally,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2012,suffered,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2013,suggest,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2014,minister,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2015,bitter,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2016,busy,55,0,11160,0,0,0,0,0,0,0,0,1116.0,3529.10186875
2017,driver,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2018,load,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2019,device,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2020,typical,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021,sets,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022,interpretation,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023,agency,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024,wild,55,6565,0,0,0,0,0,0,0,0,0,656.5,2076.0352839
2025,percent,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2026,confidence,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2027,rode,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2028,empty,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2029,showing,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2030,declared,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2031,arranged,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2032,supplied,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2033,distinguished,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2034,pilot,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2035,competition,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2036,vacation,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2037,breath,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2038,moon,54,7878,0,0,0,0,0,0,0,0,0,787.8,2491.24234068
2039,breakfast,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2040,skin,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2041,quietly,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2042,conduct,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2043,weapons,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2044,desired,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2045,appeal,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2046,television,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2047,firmly,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2048,represented,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2049,sports,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2050,minor,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2051,numerous,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2052,roman,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2053,target,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2054,concentration,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2055,approved,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2056,sensitive,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2057,bay,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2058,bars,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2059,identity,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2060,patterns,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2061,safety,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2062,sorry,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2063,wage,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2064,fundamental,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2065,largest,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2066,yellow,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2067,lights,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2068,fund,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2069,garden,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2070,diameter,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2071,hearst,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2072,entrance,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2073,noticed,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2074,surprise,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2075,interference,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2076,prices,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2077,tests,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2078,filling,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2079,containing,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2080,measures,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2081,pocket,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2082,investigation,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2083,adam,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2084,d,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2085,decade,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2086,denied,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2087,hudson,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2088,goods,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2089,forest,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2090,trust,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2091,finding,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2092,achieved,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2093,improved,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2094,tired,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2095,hero,53,0,0,0,0,0,7221,7878,0,0,0,1509.9,3186.9132558
2096,musicians,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2097,truck,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2098,navy,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2099,male,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2100,animals,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2101,devoted,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2102,honest,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2103,heaven,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2104,darkness,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2105,mobile,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2106,bag,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2107,fat,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2108,generation,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2109,widely,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2110,traffic,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2111,courses,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2112,columns,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2113,wet,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2114,expensive,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2115,payment,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2116,periods,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2117,impressive,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2118,sold,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2119,conclusion,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2120,regional,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2121,towns,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2122,david,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2123,revolution,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2124,operator,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2125,uses,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2126,abroad,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2127,assume,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2128,alfred,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2129,pleased,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2130,origin,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2131,welfare,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2132,northern,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2133,employees,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2134,meat,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2135,preparation,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2136,environment,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2137,formula,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2138,circle,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2139,threw,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2140,sentence,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2141,voices,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2142,raise,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2143,soft,52,0,0,0,0,7878,0,0,0,0,0,787.8,2491.24234068
2144,faced,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2145,sky,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2146,lots,51,5252,0,0,0,0,0,0,0,0,0,525.2,1660.82822712
2147,emergency,51,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2148,holds,51,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2149,taxes,51,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2150,wright,51,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2151,grew,51,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2152,positions,51,0,0,0,0,0,0,0,0,0,0,0.0,0.0
